#  E (eV)   dosup(E)     dosdw(E)   Int dos(E) EFermi =   10.903 eV
  -5.260  0.7889E+01  0.7889E+01  0.4810E+02
  -5.250  0.7183E+01  0.7183E+01  0.4824E+02
  -5.240  0.6496E+01  0.6495E+01  0.4837E+02
  -5.230  0.5828E+01  0.5828E+01  0.4849E+02
  -5.220  0.5182E+01  0.5182E+01  0.4859E+02
  -5.210  0.4560E+01  0.4560E+01  0.4868E+02
  -5.200  0.3963E+01  0.3963E+01  0.4876E+02
  -5.190  0.3393E+01  0.3393E+01  0.4883E+02
  -5.180  0.2851E+01  0.2850E+01  0.4889E+02
  -5.170  0.2337E+01  0.2337E+01  0.4893E+02
  -5.160  0.1854E+01  0.1854E+01  0.4897E+02
  -5.150  0.1401E+01  0.1401E+01  0.4900E+02
  -5.140  0.9786E+00  0.9785E+00  0.4902E+02
  -5.130  0.5875E+00  0.5874E+00  0.4903E+02
  -5.120  0.2276E+00  0.2275E+00  0.4903E+02
  -5.110 -0.1013E+00 -0.1014E+00  0.4903E+02
  -5.100 -0.3996E+00 -0.3997E+00  0.4902E+02
  -5.090 -0.6677E+00 -0.6678E+00  0.4901E+02
  -5.080 -0.9064E+00 -0.9065E+00  0.4899E+02
  -5.070 -0.1116E+01 -0.1116E+01  0.4897E+02
  -5.060 -0.1299E+01 -0.1299E+01  0.4894E+02
  -5.050 -0.1455E+01 -0.1455E+01  0.4891E+02
  -5.040 -0.1585E+01 -0.1585E+01  0.4888E+02
  -5.030 -0.1692E+01 -0.1692E+01  0.4885E+02
  -5.020 -0.1776E+01 -0.1776E+01  0.4881E+02
  -5.010 -0.1839E+01 -0.1839E+01  0.4878E+02
  -5.000 -0.1882E+01 -0.1882E+01  0.4874E+02
  -4.990 -0.1907E+01 -0.1907E+01  0.4870E+02
  -4.980 -0.1916E+01 -0.1916E+01  0.4866E+02
  -4.970 -0.1910E+01 -0.1910E+01  0.4862E+02
  -4.960 -0.1891E+01 -0.1891E+01  0.4859E+02
  -4.950 -0.1860E+01 -0.1860E+01  0.4855E+02
  -4.940 -0.1818E+01 -0.1818E+01  0.4851E+02
  -4.930 -0.1768E+01 -0.1768E+01  0.4848E+02
  -4.920 -0.1711E+01 -0.1711E+01  0.4844E+02
  -4.910 -0.1647E+01 -0.1647E+01  0.4841E+02
  -4.900 -0.1578E+01 -0.1578E+01  0.4838E+02
  -4.890 -0.1505E+01 -0.1505E+01  0.4835E+02
  -4.880 -0.1430E+01 -0.1430E+01  0.4832E+02
  -4.870 -0.1353E+01 -0.1353E+01  0.4829E+02
  -4.860 -0.1275E+01 -0.1275E+01  0.4827E+02
  -4.850 -0.1197E+01 -0.1197E+01  0.4824E+02
  -4.840 -0.1119E+01 -0.1119E+01  0.4822E+02
  -4.830 -0.1043E+01 -0.1043E+01  0.4820E+02
  -4.820 -0.9686E+00 -0.9686E+00  0.4818E+02
  -4.810 -0.8964E+00 -0.8964E+00  0.4816E+02
  -4.800 -0.8268E+00 -0.8268E+00  0.4815E+02
  -4.790 -0.7601E+00 -0.7601E+00  0.4813E+02
  -4.780 -0.6965E+00 -0.6964E+00  0.4812E+02
  -4.770 -0.6361E+00 -0.6361E+00  0.4810E+02
  -4.760 -0.5792E+00 -0.5792E+00  0.4809E+02
  -4.750 -0.5257E+00 -0.5257E+00  0.4808E+02
  -4.740 -0.4757E+00 -0.4756E+00  0.4807E+02
  -4.730 -0.4291E+00 -0.4291E+00  0.4806E+02
  -4.720 -0.3859E+00 -0.3859E+00  0.4806E+02
  -4.710 -0.3460E+00 -0.3460E+00  0.4805E+02
  -4.700 -0.3094E+00 -0.3094E+00  0.4804E+02
  -4.690 -0.2758E+00 -0.2758E+00  0.4804E+02
  -4.680 -0.2451E+00 -0.2451E+00  0.4803E+02
  -4.670 -0.2172E+00 -0.2172E+00  0.4803E+02
  -4.660 -0.1920E+00 -0.1920E+00  0.4803E+02
  -4.650 -0.1692E+00 -0.1692E+00  0.4802E+02
  -4.640 -0.1486E+00 -0.1486E+00  0.4802E+02
  -4.630 -0.1302E+00 -0.1302E+00  0.4802E+02
  -4.620 -0.1138E+00 -0.1138E+00  0.4801E+02
  -4.610 -0.9916E-01 -0.9916E-01  0.4801E+02
  -4.600 -0.8616E-01 -0.8616E-01  0.4801E+02
  -4.590 -0.7466E-01 -0.7466E-01  0.4801E+02
  -4.580 -0.6451E-01 -0.6451E-01  0.4801E+02
  -4.570 -0.5559E-01 -0.5559E-01  0.4801E+02
  -4.560 -0.4777E-01 -0.4777E-01  0.4801E+02
  -4.550 -0.4094E-01 -0.4094E-01  0.4800E+02
  -4.540 -0.3499E-01 -0.3499E-01  0.4800E+02
  -4.530 -0.2983E-01 -0.2983E-01  0.4800E+02
  -4.520 -0.2535E-01 -0.2535E-01  0.4800E+02
  -4.510 -0.2149E-01 -0.2149E-01  0.4800E+02
  -4.500 -0.1817E-01 -0.1817E-01  0.4800E+02
  -4.490 -0.1532E-01 -0.1532E-01  0.4800E+02
